year_filter,date,article_id,title,filename,chars,is_short,status
2025,2025-09-01,40553992,在上海合作组织峰会欢迎宴会上的祝酒辞  （2025年8月31日，天津）,2025-09-01__40553992__在上海合作组织峰会欢迎宴会上的祝酒辞 （2025年8月31日，天津）.txt,2251,,skipped_existing
2025,2025-09-01,40553986,《求是》杂志发表习近平总书记重要文章  弘扬伟大抗战精神，向着中华民族伟大复兴的光辉彼岸奋勇前进,2025-09-01__40553986__《求是》杂志发表习近平总书记重要文章 弘扬伟大抗战精神，向着中华民族伟大复兴的光辉彼岸奋勇前进.txt,3309,,skipped_existing
2025,2025-08-30,40553105,习近平作出重要指示强调  锲而不舍落实中央八项规定精神 推进作风建设常态化长效化  蔡奇主持中央党的建设工作领导小组会议并讲话  李希出席并讲话,2025-08-30__40553105__习近平作出重要指示强调 锲而不舍落实中央八项规定精神 推进作风建设常态化长效化 蔡奇主持中央党的建设工作领导小组会议并讲话 李希出席并讲话.txt,4858,,skipped_existing
2025,2025-08-16,40543723,《求是》杂志发表习近平总书记重要文章  促进民营经济健康发展、高质量发展,2025-08-16__40543723__《求是》杂志发表习近平总书记重要文章 促进民营经济健康发展、高质量发展.txt,4017,,skipped_existing
2025,2025-08-15,40543438,促进民营经济健康发展、高质量发展,2025-08-15__40543438__促进民营经济健康发展、高质量发展.txt,12025,,skipped_existing
2025,2025-07-31,40533906,在全国生态环境保护大会上的讲话,2025-07-31__40533906__在全国生态环境保护大会上的讲话.txt,29380,,skipped_existing
2025,2025-07-16,40522441,《求是》杂志发表习近平总书记重要文章  坚定不移推进高水平对外开放,2025-07-16__40522441__《求是》杂志发表习近平总书记重要文章 坚定不移推进高水平对外开放.txt,2846,,skipped_existing
2025,2025-07-15,40522144,坚定不移推进高水平对外开放,2025-07-15__40522144__坚定不移推进高水平对外开放.txt,29438,,skipped_existing
2025,2025-06-18,40503131,弘扬“中国—中亚精神”  推动地区合作高质量发展  ——在第二届中国—中亚峰会上的主旨发言（2025年6月17日，阿斯塔纳）,2025-06-18__40503131__弘扬“中国—中亚精神” 推动地区合作高质量发展 ——在第二届中国—中亚峰会上的主旨发言（2025年6月17日，阿斯塔纳）.txt,7986,,skipped_existing
2025,2025-06-16,40501759,用中长期规划指导经济社会发展是我们党治国理政的一种重要方式,2025-06-16__40501759__用中长期规划指导经济社会发展是我们党治国理政的一种重要方式.txt,15430,,skipped_existing
2025,2025-06-14,40500405,在纪念陈云同志诞辰120周年座谈会上的讲话  （2025年6月13日）,2025-06-14__40500405__在纪念陈云同志诞辰120周年座谈会上的讲话 （2025年6月13日）.txt,11437,,skipped_existing
2025,2025-05-14,40479297,谱写构建中拉命运共同体新篇章  ——在中拉论坛第四届部长级会议开幕式的主旨讲话（2025年5月13日，北京）,2025-05-14__40479297__谱写构建中拉命运共同体新篇章 ——在中拉论坛第四届部长级会议开幕式的主旨讲话（2025年5月13日，北京）.txt,7327,,skipped_existing
2025,2025-04-30,40471879,激励新时代青年在中国式现代化建设中挺膺担当,2025-04-30__40471879__激励新时代青年在中国式现代化建设中挺膺担当.txt,6563,,skipped_existing
2025,2025-04-29,40470432,在庆祝中华全国总工会成立100周年暨全国劳动模范和先进工作者表彰大会上的讲话  （2025年4月28日）,2025-04-29__40470432__在庆祝中华全国总工会成立100周年暨全国劳动模范和先进工作者表彰大会上的讲话 （2025年4月28日）.txt,10158,,skipped_existing
2025,2025-04-24,40467047,共迎时代挑战  携手推进全球气候治理  ——在气候和公正转型领导人峰会上的致辞（2025年4月23日）,2025-04-24__40467047__共迎时代挑战 携手推进全球气候治理 ——在气候和公正转型领导人峰会上的致辞（2025年4月23日）.txt,3356,,skipped_existing
2025,2025-04-15,40460460,加快建设文化强国,2025-04-15__40460460__加快建设文化强国.txt,8519,,skipped_existing
2025,2025-03-29,40449397,会见国际工商界代表时的讲话  （2025年3月28日，北京）,2025-03-29__40449397__会见国际工商界代表时的讲话 （2025年3月28日，北京）.txt,10328,,skipped_existing
2025,2025-03-16,40439775,坚持和落实“两个毫不动摇”,2025-03-16__40439775__坚持和落实“两个毫不动摇”.txt,18735,,skipped_existing
2025,2025-03-16,40439701,《求是》杂志发表习近平总书记重要文章  坚持和落实“两个毫不动摇”,2025-03-16__40439701__《求是》杂志发表习近平总书记重要文章 坚持和落实“两个毫不动摇”.txt,3244,,skipped_existing
2025,2025-02-28,40428406,经济工作必须统筹好几对重要关系,2025-02-28__40428406__经济工作必须统筹好几对重要关系.txt,6083,,skipped_existing
2025,2025-02-08,40414569,在哈尔滨第九届亚洲冬季运动会开幕式欢迎宴会上的致辞  （2025年2月7日，哈尔滨）,2025-02-08__40414569__在哈尔滨第九届亚洲冬季运动会开幕式欢迎宴会上的致辞 （2025年2月7日，哈尔滨）.txt,2523,,skipped_existing
2025,2025-02-05,40412863,注重家庭，注重家教，注重家风,2025-02-05__40412863__注重家庭，注重家教，注重家风.txt,7208,,skipped_existing
2025,2025-02-01,40411365,《求是》杂志发表习近平总书记重要文章  注重家庭，注重家教，注重家风,2025-02-01__40411365__《求是》杂志发表习近平总书记重要文章 注重家庭，注重家教，注重家风.txt,3571,,skipped_existing
2025,2025-01-28,40410356,在二〇二五年春节团拜会上的讲话 （二〇二五年一月二十七日，上午）,2025-01-28__40410356__在二〇二五年春节团拜会上的讲话 （二〇二五年一月二十七日，上午）.txt,3916,,skipped_existing
2025,2025-01-15,40402616,进一步全面深化改革中的几个重大理论和实践问题,2025-01-15__40402616__进一步全面深化改革中的几个重大理论和实践问题.txt,13209,,skipped_existing
2025,2025-01-02,40394251,以中国式现代化全面推进强国建设、民族复兴伟业,2025-01-02__40394251__以中国式现代化全面推进强国建设、民族复兴伟业.txt,36985,,skipped_existing
2025,2025-01-01,40393512,在全国政协新年茶话会上的讲话  （2024年12月31日）,2025-01-01__40393512__在全国政协新年茶话会上的讲话 （2024年12月31日）.txt,3024,,skipped_existing
2025,2025-01-01,40393508,国家主席习近平发表二〇二五年新年贺词,2025-01-01__40393508__国家主席习近平发表二〇二五年新年贺词.txt,7319,,skipped_existing
